episode,policy,board,total_reward,steps,deaths,remaining_pellets,won,seed
514,random_policy,pac,200.0,500,0,174,0,514
515,random_policy,pac,10.0,500,1,173,0,515
516,random_policy,pac,-260.0,500,3,184,0,516
517,random_policy,pac,-780.0,500,3,212,0,517
518,random_policy,pac,-430.0,500,3,181,0,518
519,random_policy,pac,-140.0,500,2,172,0,519
520,random_policy,pac,90.0,500,1,169,0,520
521,random_policy,pac,540.0,500,0,168,0,521
522,random_policy,pac,-696.0,416,4,192,0,522
523,random_policy,pac,-90.0,500,0,203,0,523
524,random_policy,pac,-110.0,500,1,185,0,524
525,random_policy,pac,-430.0,500,2,197,0,525
526,random_policy,pac,-480.0,500,2,202,0,526
527,random_policy,pac,-50.0,500,0,199,0,527
528,random_policy,pac,130.0,500,0,181,0,528
529,random_policy,pac,-120.0,500,0,206,0,529
530,random_policy,pac,-40.0,500,1,182,0,530
531,random_policy,pac,-515.0,435,4,196,0,531
532,random_policy,pac,-902.0,462,4,208,0,532
533,random_policy,pac,-580.0,500,3,192,0,533
534,random_policy,pac,-570.0,500,3,191,0,534
535,random_policy,pac,-687.0,247,4,208,0,535
536,random_policy,pac,200.0,500,0,178,0,536
537,random_policy,pac,-120.0,500,1,190,0,537
538,random_policy,pac,130.0,500,0,181,0,538
539,random_policy,pac,-672.0,362,4,199,0,539
540,random_policy,pac,-90.0,500,0,203,0,540
541,random_policy,pac,-770.0,500,3,211,0,541
542,random_policy,pac,-551.0,381,4,181,0,542
543,random_policy,pac,-60.0,500,0,200,0,543
544,random_policy,pac,90.0,500,0,185,0,544
545,random_policy,pac,-640.0,500,3,198,0,545
546,random_policy,pac,-290.0,500,2,183,0,546
547,random_policy,pac,-643.0,383,4,190,0,547
548,random_policy,pac,-799.0,459,4,198,0,548
549,random_policy,pac,-679.0,489,4,183,0,549
550,random_policy,pac,-70.0,500,0,205,0,550
551,random_policy,pac,-741.0,341,4,208,0,551
552,random_policy,pac,-560.0,500,3,190,0,552
553,random_policy,pac,-650.0,500,3,199,0,553
554,random_policy,pac,-675.0,385,4,193,0,554
555,random_policy,pac,-775.0,415,4,200,0,555
556,random_policy,pac,50.0,500,0,189,0,556
557,random_policy,pac,-658.0,498,4,180,0,557
558,random_policy,pac,-600.0,500,3,198,0,558
559,random_policy,pac,-20.0,500,0,196,0,559
560,random_policy,pac,-833.0,423,4,205,0,560
561,random_policy,pac,-10.0,500,0,199,0,561
562,random_policy,pac,-730.0,500,3,207,0,562
563,random_policy,pac,-603.0,463,4,182,0,563
564,random_policy,pac,-260.0,500,2,180,0,564
565,random_policy,pac,60.0,500,0,188,0,565
566,random_policy,pac,40.0,500,0,194,0,566
567,random_policy,pac,-290.0,500,0,223,0,567
568,random_policy,pac,-550.0,470,4,172,0,568
569,random_policy,pac,-210.0,500,1,195,0,569
570,random_policy,pac,210.0,500,0,197,0,570
571,random_policy,pac,-760.0,500,3,210,0,571
572,random_policy,pac,-664.0,364,4,194,0,572
573,random_policy,pac,-300.0,500,2,188,0,573
574,random_policy,pac,-130.0,500,1,187,0,574
575,random_policy,pac,-528.0,408,4,176,0,575
576,random_policy,pac,-270.0,500,2,185,0,576
577,random_policy,pac,-645.0,345,4,194,0,577
578,random_policy,pac,70.0,500,0,191,0,578
579,random_policy,pac,-780.0,500,3,212,0,579
580,random_policy,pac,430.0,500,0,151,0,580
581,random_policy,pac,-450.0,500,3,179,0,581
582,random_policy,pac,-140.0,500,2,172,0,582
583,random_policy,pac,-447.0,397,4,173,0,583
584,random_policy,pac,-915.0,475,4,208,0,584
585,random_policy,pac,430.0,500,0,175,0,585
586,random_policy,pac,-520.0,500,2,210,0,586
587,random_policy,pac,-768.0,478,4,193,0,587
588,random_policy,pac,0.0,500,0,194,0,588
589,random_policy,pac,-643.0,373,4,191,0,589
590,random_policy,pac,-40.0,500,0,198,0,590
591,random_policy,pac,-610.0,310,4,194,0,591
592,random_policy,pac,-40.0,500,0,198,0,592
593,random_policy,pac,120.0,500,1,162,0,593
594,random_policy,pac,-786.0,476,4,195,0,594
595,random_policy,pac,-260.0,500,2,184,0,595
596,random_policy,pac,-691.0,451,4,188,0,596
597,random_policy,pac,-671.0,361,4,195,0,597
598,random_policy,pac,0.0,500,0,198,0,598
599,random_policy,pac,-874.0,324,4,219,0,599
600,random_policy,pac,-290.0,500,2,183,0,600
601,random_policy,pac,-578.0,448,4,181,0,601
602,random_policy,pac,-700.0,440,4,190,0,602
603,random_policy,pac,-530.0,500,2,207,0,603
604,random_policy,pac,-290.0,500,2,183,0,604
605,random_policy,pac,-120.0,500,0,206,0,605
606,random_policy,pac,-450.0,500,2,199,0,606
607,random_policy,pac,-140.0,500,2,172,0,607
608,random_policy,pac,-30.0,500,1,181,0,608
609,random_policy,pac,-684.0,484,4,184,0,609
610,random_policy,pac,-240.0,500,1,198,0,610
611,random_policy,pac,-773.0,453,4,196,0,611
612,random_policy,pac,-140.0,500,2,172,0,612
613,random_policy,pac,100.0,500,0,188,0,613
614,random_policy,pac,10.0,500,0,197,0,614
615,random_policy,pac,-350.0,500,3,173,0,615
616,random_policy,pac,-620.0,360,4,190,0,616
617,random_policy,pac,-610.0,500,3,195,0,617
618,random_policy,pac,60.0,500,0,188,0,618
619,random_policy,pac,-790.0,490,4,194,0,619
620,random_policy,pac,-583.0,443,4,178,0,620
621,random_policy,pac,-400.0,500,2,194,0,621
622,random_policy,pac,-571.0,291,4,192,0,622
623,random_policy,pac,-420.0,500,3,176,0,623
624,random_policy,pac,-320.0,500,1,206,0,624
625,random_policy,pac,-340.0,500,2,192,0,625
626,random_policy,pac,-180.0,500,1,196,0,626
627,random_policy,pac,-739.0,479,4,190,0,627
628,random_policy,pac,-390.0,500,3,173,0,628
629,random_policy,pac,-741.0,251,4,213,0,629
630,random_policy,pac,-530.0,500,3,191,0,630
631,random_policy,pac,-510.0,500,2,205,0,631
632,random_policy,pac,0.0,500,0,198,0,632
633,random_policy,pac,-400.0,500,2,194,0,633
634,random_policy,pac,-380.0,500,2,192,0,634
635,random_policy,pac,-390.0,500,2,193,0,635
636,random_policy,pac,-648.0,338,4,195,0,636
637,random_policy,pac,-260.0,500,1,200,0,637
638,random_policy,pac,210.0,500,0,173,0,638
639,random_policy,pac,-110.0,500,1,185,0,639
640,random_policy,pac,-632.0,312,4,196,0,640
641,random_policy,pac,-700.0,370,4,197,0,641
642,random_policy,pac,-310.0,500,2,189,0,642
643,random_policy,pac,-360.0,500,3,170,0,643
644,random_policy,pac,-40.0,500,0,198,0,644
645,random_policy,pac,-20.0,500,1,180,0,645
646,random_policy,pac,530.0,500,0,165,0,646
647,random_policy,pac,-813.0,453,4,200,0,647
648,random_policy,pac,-796.0,386,4,205,0,648
649,random_policy,pac,-110.0,500,3,173,0,649
650,random_policy,pac,-564.0,424,4,182,0,650
651,random_policy,pac,90.0,500,2,149,0,651
652,random_policy,pac,350.0,500,0,163,0,652
653,random_policy,pac,-622.0,282,4,198,0,653
654,random_policy,pac,-633.0,343,4,193,0,654
655,random_policy,pac,-400.0,500,2,198,0,655
656,random_policy,pac,-822.0,362,4,210,0,656
657,random_policy,pac,150.0,500,0,183,0,657
658,random_policy,pac,-130.0,500,0,207,0,658
659,random_policy,pac,-460.0,500,2,204,0,659
660,random_policy,pac,-580.0,500,3,192,0,660
661,random_policy,pac,-450.0,500,2,199,0,661
662,random_policy,pac,-636.0,356,4,192,0,662
663,random_policy,pac,70.0,500,0,191,0,663
664,random_policy,pac,-573.0,383,4,183,0,664
665,random_policy,pac,210.0,500,0,197,0,665
666,random_policy,pac,-631.0,471,4,180,0,666
667,random_policy,pac,-293.0,493,4,168,0,667
668,random_policy,pac,40.0,500,1,174,0,668
669,random_policy,pac,240.0,500,0,194,0,669
670,random_policy,pac,70.0,500,0,191,0,670
671,random_policy,pac,-765.0,255,4,215,0,671
672,random_policy,pac,130.0,500,1,185,0,672
673,random_policy,pac,260.0,500,0,172,0,673
674,random_policy,pac,-618.0,348,4,191,0,674
675,random_policy,pac,-619.0,499,4,176,0,675
676,random_policy,pac,-310.0,500,3,165,0,676
677,random_policy,pac,180.0,500,0,176,0,677
678,random_policy,pac,-610.0,500,3,195,0,678
679,random_policy,pac,-60.0,500,2,168,0,679
680,random_policy,pac,-745.0,445,4,194,0,680
681,random_policy,pac,-580.0,430,4,183,0,681
682,random_policy,pac,-210.0,500,2,175,0,682
683,random_policy,pac,-20.0,500,1,176,0,683
684,random_policy,pac,-180.0,500,1,192,0,684
685,random_policy,pac,-690.0,500,3,203,0,685
686,random_policy,pac,-660.0,500,3,200,0,686
687,random_policy,pac,-590.0,500,3,193,0,687
688,random_policy,pac,60.0,500,0,188,0,688
689,random_policy,pac,-120.0,500,1,186,0,689
690,random_policy,pac,-626.0,386,4,188,0,690
691,random_policy,pac,-160.0,500,0,210,0,691
692,random_policy,pac,-110.0,500,0,205,0,692
693,random_policy,pac,-180.0,500,1,192,0,693
694,random_policy,pac,-10.0,500,0,195,0,694
695,random_policy,pac,40.0,500,0,194,0,695
696,random_policy,pac,-590.0,500,3,193,0,696
697,random_policy,pac,-786.0,426,4,200,0,697
698,random_policy,pac,-80.0,500,0,202,0,698
699,random_policy,pac,30.0,500,1,171,0,699
700,random_policy,pac,-70.0,500,1,181,0,700
701,random_policy,pac,-100.0,500,0,204,0,701
702,random_policy,pac,-660.0,480,4,186,0,702
703,random_policy,pac,-440.0,500,2,198,0,703
704,random_policy,pac,120.0,500,0,186,0,704
705,random_policy,pac,-578.0,298,4,192,0,705
706,random_policy,pac,10.0,500,1,177,0,706
707,random_policy,pac,-70.0,500,1,185,0,707
708,random_policy,pac,-90.0,500,1,187,0,708
709,random_policy,pac,-711.0,471,4,188,0,709
710,random_policy,pac,-553.0,463,4,173,0,710
711,random_policy,pac,-310.0,500,2,185,0,711
712,random_policy,pac,-391.0,331,4,174,0,712
713,random_policy,pac,-684.0,454,4,191,0,713
714,random_policy,pac,-560.0,500,3,190,0,714
715,random_policy,pac,-90.0,500,0,203,0,715
716,random_policy,pac,-100.0,500,2,168,0,716
717,random_policy,pac,-440.0,500,2,198,0,717
718,random_policy,pac,140.0,500,0,184,0,718
719,random_policy,pac,-50.0,500,1,179,0,719
720,random_policy,pac,-701.0,341,4,200,0,720
721,random_policy,pac,-560.0,500,3,190,0,721
722,random_policy,pac,-10.0,500,0,199,0,722
723,random_policy,pac,-654.0,474,4,186,0,723
724,random_policy,pac,-570.0,500,3,195,0,724
725,random_policy,pac,-776.0,406,4,201,0,725
726,random_policy,pac,-537.0,347,4,183,0,726
727,random_policy,pac,-707.0,327,4,202,0,727
728,random_policy,pac,-685.0,365,4,196,0,728
729,random_policy,pac,-260.0,500,2,184,0,729
730,random_policy,pac,-721.0,441,4,192,0,730
731,random_policy,pac,-644.0,274,4,201,0,731
732,random_policy,pac,-908.0,458,4,209,0,732
733,random_policy,pac,-512.0,372,4,178,0,733
734,random_policy,pac,80.0,500,2,154,0,734
735,random_policy,pac,-80.0,500,0,202,0,735
736,random_policy,pac,-190.0,500,2,177,0,736
737,random_policy,pac,-550.0,500,3,189,0,737
738,random_policy,pac,-765.0,455,4,195,0,738
739,random_policy,pac,-530.0,500,3,191,0,739
740,random_policy,pac,-711.0,431,4,192,0,740
741,random_policy,pac,-30.0,500,0,197,0,741
742,random_policy,pac,60.0,500,0,192,0,742
743,random_policy,pac,-398.0,428,4,165,0,743
744,random_policy,pac,-160.0,500,1,194,0,744
745,random_policy,pac,-310.0,500,3,165,0,745
746,random_policy,pac,-200.0,500,2,178,0,746
747,random_policy,pac,-727.0,467,4,190,0,747
748,random_policy,pac,-571.0,481,4,177,0,748
749,random_policy,pac,-675.0,355,4,196,0,749
750,random_policy,pac,50.0,500,0,189,0,750
751,random_policy,pac,170.0,500,0,181,0,751
752,random_policy,pac,-517.0,477,4,172,0,752
753,random_policy,pac,-450.0,500,3,179,0,753
754,random_policy,pac,-646.0,416,4,187,0,754
755,random_policy,pac,-270.0,500,2,185,0,755
756,random_policy,pac,-130.0,500,1,187,0,756
757,random_policy,pac,280.0,500,0,170,0,757
758,random_policy,pac,-250.0,500,2,183,0,758
759,random_policy,pac,-453.0,443,4,169,0,759
760,random_policy,pac,-390.0,500,3,173,0,760
761,random_policy,pac,-590.0,500,3,193,0,761
762,random_policy,pac,-660.0,500,3,200,0,762
763,random_policy,pac,-40.0,500,1,182,0,763
764,random_policy,pac,-690.0,500,3,203,0,764
765,random_policy,pac,-470.0,500,2,205,0,765
766,random_policy,pac,-510.0,500,3,185,0,766
767,random_policy,pac,-430.0,500,3,177,0,767
768,random_policy,pac,-650.0,500,3,199,0,768
769,random_policy,pac,-460.0,500,2,204,0,769
770,random_policy,pac,-260.0,500,2,180,0,770
771,random_policy,pac,-370.0,500,2,191,0,771
772,random_policy,pac,-10.0,500,0,195,0,772
773,random_policy,pac,-688.0,288,4,204,0,773
774,random_policy,pac,-649.0,379,4,195,0,774
775,random_policy,pac,-70.0,500,0,201,0,775
776,random_policy,pac,-30.0,500,0,197,0,776
777,random_policy,pac,-927.0,497,4,207,0,777
778,random_policy,pac,-809.0,419,4,203,0,778
779,random_policy,pac,-10.0,500,0,195,0,779
780,random_policy,pac,-829.0,389,4,208,0,780
781,random_policy,pac,-817.0,357,4,210,0,781
782,random_policy,pac,200.0,500,0,174,0,782
783,random_policy,pac,-550.0,500,3,189,0,783
784,random_policy,pac,210.0,500,0,177,0,784
785,random_policy,pac,-520.0,500,3,186,0,785
786,random_policy,pac,-746.0,266,4,212,0,786
787,random_policy,pac,-650.0,500,3,199,0,787
788,random_policy,pac,-520.0,500,3,186,0,788
789,random_policy,pac,-290.0,500,2,187,0,789
790,random_policy,pac,-916.0,476,4,208,0,790
791,random_policy,pac,-230.0,500,2,177,0,791
792,random_policy,pac,30.0,500,0,191,0,792
793,random_policy,pac,0.0,500,1,178,0,793
794,random_policy,pac,-240.0,500,2,178,0,794
795,random_policy,pac,-500.0,500,3,188,0,795
796,random_policy,pac,-625.0,295,4,197,0,796
797,random_policy,pac,-680.0,500,3,202,0,797
798,random_policy,pac,-460.0,380,4,172,0,798
799,random_policy,pac,280.0,500,1,150,0,799
800,random_policy,pac,-500.0,500,3,184,0,800
801,random_policy,pac,-450.0,500,3,183,0,801
802,random_policy,pac,-880.0,470,4,205,0,802
803,random_policy,pac,30.0,500,0,191,0,803
804,random_policy,pac,-230.0,500,2,181,0,804
805,random_policy,pac,-450.0,500,3,179,0,805
806,random_policy,pac,340.0,500,0,184,0,806
807,random_policy,pac,-634.0,344,4,197,0,807
808,random_policy,pac,-610.0,500,3,195,0,808
809,random_policy,pac,-500.0,500,2,204,0,809
810,random_policy,pac,-200.0,500,2,174,0,810
811,random_policy,pac,-20.0,500,0,196,0,811
812,random_policy,pac,-620.0,500,3,196,0,812
813,random_policy,pac,-70.0,500,2,165,0,813
814,random_policy,pac,-615.0,405,4,185,0,814
815,random_policy,pac,-110.0,500,0,205,0,815
816,random_policy,pac,-647.0,467,4,182,0,816
817,random_policy,pac,-670.0,410,4,190,0,817
818,random_policy,pac,-20.0,500,1,176,0,818
819,random_policy,pac,-80.0,500,2,186,0,819
820,random_policy,pac,-703.0,403,4,194,0,820
821,random_policy,pac,-530.0,500,3,187,0,821
822,random_policy,pac,-360.0,500,2,194,0,822
823,random_policy,pac,-767.0,357,4,205,0,823
824,random_policy,pac,120.0,500,0,186,0,824
825,random_policy,pac,30.0,500,0,191,0,825
826,random_policy,pac,-710.0,500,3,205,0,826
827,random_policy,pac,-733.0,353,4,202,0,827
828,random_policy,pac,-380.0,500,3,176,0,828
829,random_policy,pac,-742.0,342,4,204,0,829
830,random_policy,pac,-530.0,500,2,207,0,830
831,random_policy,pac,-500.0,500,3,184,0,831
832,random_policy,pac,-430.0,500,3,177,0,832
833,random_policy,pac,-390.0,500,2,193,0,833
834,random_policy,pac,-50.0,500,3,167,0,834
835,random_policy,pac,-413.0,403,4,169,0,835
836,random_policy,pac,-630.0,500,3,197,0,836
837,random_policy,pac,30.0,500,0,191,0,837
838,random_policy,pac,-837.0,237,4,224,0,838
839,random_policy,pac,-735.0,415,4,196,0,839
840,random_policy,pac,-40.0,500,1,182,0,840
841,random_policy,pac,-693.0,493,4,188,0,841
842,random_policy,pac,-270.0,500,3,165,0,842
843,random_policy,pac,-200.0,500,0,214,0,843
844,random_policy,pac,-826.0,456,4,201,0,844
845,random_policy,pac,-330.0,500,2,191,0,845
846,random_policy,pac,-650.0,500,3,199,0,846
847,random_policy,pac,-360.0,500,2,190,0,847
848,random_policy,pac,270.0,500,2,151,0,848
849,random_policy,pac,-420.0,470,4,163,0,849
850,random_policy,pac,-694.0,344,4,199,0,850
851,random_policy,pac,-560.0,500,3,194,0,851
852,random_policy,pac,-320.0,500,3,170,0,852
853,random_policy,pac,-220.0,500,1,196,0,853
854,random_policy,pac,-20.0,500,0,196,0,854
855,random_policy,pac,-220.0,500,3,180,0,855
856,random_policy,pac,-755.0,185,4,221,0,856
857,random_policy,pac,-260.0,500,2,180,0,857
858,random_policy,pac,-667.0,277,4,203,0,858
859,random_policy,pac,-651.0,241,4,205,0,859
860,random_policy,pac,-691.0,441,4,193,0,860
861,random_policy,pac,-572.0,422,4,183,0,861
862,random_policy,pac,-679.0,439,4,188,0,862
863,random_policy,pac,80.0,500,1,166,0,863
864,random_policy,pac,-546.0,456,4,173,0,864
865,random_policy,pac,-330.0,500,1,207,0,865
866,random_policy,pac,-90.0,500,1,187,0,866
867,random_policy,pac,-410.0,500,2,195,0,867
868,random_policy,pac,-520.0,500,2,206,0,868
869,random_policy,pac,-752.0,452,4,194,0,869
870,random_policy,pac,-666.0,386,4,192,0,870
871,random_policy,pac,-220.0,500,2,176,0,871
872,random_policy,pac,-390.0,500,2,193,0,872
873,random_policy,pac,-90.0,500,0,203,0,873
874,random_policy,pac,-390.0,500,3,177,0,874
875,random_policy,pac,-400.0,500,2,194,0,875
876,random_policy,pac,-270.0,500,2,181,0,876
877,random_policy,pac,-250.0,500,2,203,0,877
878,random_policy,pac,-470.0,500,3,185,0,878
879,random_policy,pac,-488.0,458,4,167,0,879
880,random_policy,pac,-574.0,484,4,173,0,880
881,random_policy,pac,-450.0,500,3,179,0,881
882,random_policy,pac,-862.0,432,4,207,0,882
883,random_policy,pac,-110.0,500,0,205,0,883
884,random_policy,pac,-150.0,500,1,189,0,884
885,random_policy,pac,-607.0,377,4,187,0,885
886,random_policy,pac,200.0,500,0,174,0,886
887,random_policy,pac,-180.0,500,0,212,0,887
888,random_policy,pac,-782.0,342,4,208,0,888
889,random_policy,pac,-730.0,500,3,207,0,889
890,random_policy,pac,-357.0,447,4,179,0,890
891,random_policy,pac,-689.0,459,4,191,0,891
892,random_policy,pac,-747.0,477,4,191,0,892
893,random_policy,pac,-210.0,500,1,195,0,893
894,random_policy,pac,-652.0,492,4,184,0,894
895,random_policy,pac,-20.0,500,0,200,0,895
896,random_policy,pac,-577.0,337,4,192,0,896
897,random_policy,pac,30.0,500,1,171,0,897
898,random_policy,pac,-600.0,500,3,198,0,898
899,random_policy,pac,-604.0,434,4,185,0,899
900,random_policy,pac,-10.0,500,0,199,0,900
901,random_policy,pac,-260.0,500,3,160,0,901
902,random_policy,pac,-180.0,500,3,156,0,902
903,random_policy,pac,-20.0,500,0,200,0,903
904,random_policy,pac,-683.0,283,4,204,0,904
905,random_policy,pac,60.0,500,0,192,0,905
906,random_policy,pac,-585.0,465,4,176,0,906
907,random_policy,pac,-450.0,500,3,179,0,907
908,random_policy,pac,-80.0,500,1,186,0,908
909,random_policy,pac,-754.0,304,4,209,0,909
910,random_policy,pac,-180.0,500,1,192,0,910
911,random_policy,pac,-340.0,500,2,188,0,911
912,random_policy,pac,-240.0,500,0,218,0,912
913,random_policy,pac,-360.0,500,2,194,0,913
914,random_policy,pac,-140.0,500,1,188,0,914
915,random_policy,pac,-60.0,500,2,168,0,915
916,random_policy,pac,60.0,500,0,188,0,916
917,random_policy,pac,-350.0,500,2,189,0,917
918,random_policy,pac,-340.0,500,1,208,0,918
919,random_policy,pac,-240.0,500,1,198,0,919
920,random_policy,pac,-610.0,500,3,195,0,920
921,random_policy,pac,-500.0,500,2,204,0,921
922,random_policy,pac,100.0,500,0,184,0,922
923,random_policy,pac,-320.0,500,2,190,0,923
924,random_policy,pac,-750.0,500,3,209,0,924
925,random_policy,pac,-737.0,447,4,193,0,925
926,random_policy,pac,60.0,500,0,192,0,926
927,random_policy,pac,-646.0,406,4,188,0,927
928,random_policy,pac,-300.0,500,3,168,0,928
929,random_policy,pac,-704.0,294,4,205,0,929
930,random_policy,pac,-446.0,346,4,178,0,930
931,random_policy,pac,-610.0,500,3,195,0,931
932,random_policy,pac,-490.0,500,2,203,0,932
933,random_policy,pac,-280.0,500,3,186,0,933
934,random_policy,pac,-310.0,500,2,185,0,934
935,random_policy,pac,-590.0,500,2,213,0,935
936,random_policy,pac,170.0,500,0,181,0,936
937,random_policy,pac,-518.0,378,4,178,0,937
938,random_policy,pac,-300.0,500,1,204,0,938
939,random_policy,pac,-652.0,322,4,197,0,939
940,random_policy,pac,-170.0,500,2,171,0,940
941,random_policy,pac,-290.0,500,2,183,0,941
942,random_policy,pac,430.0,500,0,175,0,942
943,random_policy,pac,-715.0,465,4,189,0,943
944,random_policy,pac,-120.0,500,2,170,0,944
945,random_policy,pac,-280.0,500,2,186,0,945
946,random_policy,pac,-520.0,500,3,186,0,946
947,random_policy,pac,-650.0,430,4,190,0,947
948,random_policy,pac,-570.0,500,3,191,0,948
949,random_policy,pac,-748.0,408,4,198,0,949
950,random_policy,pac,200.0,500,0,174,0,950
951,random_policy,pac,40.0,500,0,190,0,951
952,random_policy,pac,70.0,500,1,171,0,952
953,random_policy,pac,-611.0,331,4,192,0,953
954,random_policy,pac,-520.0,500,3,186,0,954
955,random_policy,pac,-573.0,283,4,193,0,955
956,random_policy,pac,450.0,500,0,153,0,956
957,random_policy,pac,-220.0,500,2,180,0,957
958,random_policy,pac,-330.0,500,1,207,0,958
959,random_policy,pac,-120.0,500,0,206,0,959
960,random_policy,pac,-60.0,500,0,200,0,960
961,random_policy,pac,160.0,500,0,182,0,961
962,random_policy,pac,-780.0,500,3,212,0,962
963,random_policy,pac,-580.0,500,2,212,0,963
964,random_policy,pac,-130.0,500,2,171,0,964
965,random_policy,pac,-674.0,464,4,189,0,965
966,random_policy,pac,-685.0,415,4,195,0,966
967,random_policy,pac,-612.0,492,4,176,0,967
968,random_policy,pac,-430.0,500,2,197,0,968
969,random_policy,pac,40.0,500,1,174,0,969
970,random_policy,pac,-535.0,485,4,173,0,970
971,random_policy,pac,-551.0,401,4,183,0,971
972,random_policy,pac,90.0,500,0,185,0,972
973,random_policy,pac,-220.0,500,1,196,0,973
974,random_policy,pac,170.0,500,0,177,0,974
975,random_policy,pac,240.0,500,1,158,0,975
976,random_policy,pac,-650.0,320,4,201,0,976
977,random_policy,pac,-410.0,500,3,179,0,977
978,random_policy,pac,-521.0,201,4,200,0,978
979,random_policy,pac,-533.0,413,4,180,0,979
980,random_policy,pac,-490.0,500,3,187,0,980
981,random_policy,pac,-420.0,500,2,196,0,981
982,random_policy,pac,-290.0,500,1,203,0,982
983,random_policy,pac,-80.0,500,1,186,0,983
984,random_policy,pac,90.0,500,0,185,0,984
985,random_policy,pac,-260.0,500,1,200,0,985
986,random_policy,pac,-330.0,500,2,191,0,986
987,random_policy,pac,140.0,500,2,168,0,987
988,random_policy,pac,-642.0,412,4,187,0,988
989,random_policy,pac,60.0,500,0,192,0,989
990,random_policy,pac,-110.0,500,1,185,0,990
991,random_policy,pac,90.0,500,1,189,0,991
992,random_policy,pac,-510.0,500,2,205,0,992
993,random_policy,pac,-480.0,500,2,206,0,993
994,random_policy,pac,-550.0,500,2,209,0,994
995,random_policy,pac,-20.0,500,0,196,0,995
996,random_policy,pac,-240.0,500,2,178,0,996
997,random_policy,pac,-110.0,500,0,205,0,997
998,random_policy,pac,460.0,500,0,156,0,998
999,random_policy,pac,-380.0,500,2,196,0,999
1000,random_policy,pac,-220.0,500,1,200,0,1000
1001,random_policy,pac,-790.0,500,4,193,0,1001
1002,random_policy,pac,-480.0,500,2,202,0,1002
1003,random_policy,pac,280.0,500,0,170,0,1003
1004,random_policy,pac,-160.0,500,2,174,0,1004
1005,random_policy,pac,-300.0,500,1,204,0,1005
1006,random_policy,pac,-90.0,500,1,183,0,1006
1007,random_policy,pac,100.0,500,0,188,0,1007
1008,random_policy,pac,-120.0,500,1,186,0,1008
1009,random_policy,pac,-200.0,500,2,178,0,1009
1010,random_policy,pac,40.0,500,0,190,0,1010
1011,random_policy,pac,-560.0,500,3,190,0,1011
1012,random_policy,pac,-130.0,500,0,207,0,1012
1013,random_policy,pac,-635.0,455,4,182,0,1013
1014,random_policy,pac,-360.0,500,2,190,0,1014
1015,random_policy,pac,50.0,500,0,193,0,1015
1016,random_policy,pac,-390.0,500,2,193,0,1016
1017,random_policy,pac,70.0,500,0,187,0,1017
1018,random_policy,pac,250.0,500,0,169,0,1018
1019,random_policy,pac,260.0,500,1,152,0,1019
1020,random_policy,pac,570.0,500,0,165,0,1020
1021,random_policy,pac,-320.0,500,2,190,0,1021
1022,random_policy,pac,-320.0,500,3,170,0,1022
